0, pwrDraw , 1670706007028954, 15
0, temp    , 1670706007665332, 35
0, memUtil , 1670706006706172, 0
0, memUtil , 1670706006906143, 0
0, memUtil , 1670706007106103, 0
0, memUtil , 1670706007306066, 0
0, memUtil , 1670706007506053, 0
0, gpuUtil , 1670706006706172, 0
0, gpuUtil , 1670706006906143, 0
0, gpuUtil , 1670706007106103, 0
0, gpuUtil , 1670706007306066, 0
0, gpuUtil , 1670706007506053, 0
0, encUtil , 1670706006706172, 0
0, encUtil , 1670706006906143, 0
0, encUtil , 1670706007106103, 0
0, encUtil , 1670706007306066, 0
0, encUtil , 1670706007506053, 0
0, decUtil , 1670706006706172, 0
0, decUtil , 1670706006906143, 0
0, decUtil , 1670706007106103, 0
0, decUtil , 1670706007306066, 0
0, decUtil , 1670706007506053, 0
0, violPwr , 1670706007670257, 0
0, violThm , 1670706007671073, 0
0, pwrDraw , 1670706008028767, 15
0, temp    , 1670706008671707, 35
0, memUtil , 1670706007706037, 0
0, memUtil , 1670706007906010, 0
0, memUtil , 1670706008105965, 0
0, memUtil , 1670706008305848, 0
0, memUtil , 1670706008505868, 0
0, gpuUtil , 1670706007706037, 0
0, gpuUtil , 1670706007906010, 0
0, gpuUtil , 1670706008105965, 0
0, gpuUtil , 1670706008305848, 0
0, gpuUtil , 1670706008505868, 0
0, encUtil , 1670706007706037, 0
0, encUtil , 1670706007906010, 0
0, encUtil , 1670706008105965, 0
0, encUtil , 1670706008305848, 0
0, encUtil , 1670706008505868, 0
0, decUtil , 1670706007706037, 0
0, decUtil , 1670706007906010, 0
0, decUtil , 1670706008105965, 0
0, decUtil , 1670706008305848, 0
0, decUtil , 1670706008505868, 0
0, violPwr , 1670706008675456, 1005052800
0, violThm , 1670706008675791, 0
0, pwrDraw , 1670706009028562, 15
0, temp    , 1670706009677760, 35
0, memUtil , 1670706008705821, 0
0, memUtil , 1670706008905798, 0
0, memUtil , 1670706009105791, 0
0, memUtil , 1670706009305763, 0
0, memUtil , 1670706009505735, 0
0, gpuUtil , 1670706008705821, 0
0, gpuUtil , 1670706008905798, 0
0, gpuUtil , 1670706009105791, 0
0, gpuUtil , 1670706009305763, 0
0, gpuUtil , 1670706009505735, 0
0, encUtil , 1670706008705821, 0
0, encUtil , 1670706008905798, 0
0, encUtil , 1670706009105791, 0
0, encUtil , 1670706009305763, 0
0, encUtil , 1670706009505735, 0
0, decUtil , 1670706008705821, 0
0, decUtil , 1670706008905798, 0
0, decUtil , 1670706009105791, 0
0, decUtil , 1670706009305763, 0
