0, temp    , 1670704491751940, 33
0, memUtil , 1670704490834904, 0
0, memUtil , 1670704491001895, 0
0, memUtil , 1670704491168906, 0
0, memUtil , 1670704491335921, 0
0, memUtil , 1670704491502935, 0
0, memUtil , 1670704491669947, 0
0, gpuUtil , 1670704490834904, 0
0, gpuUtil , 1670704491001895, 0
0, gpuUtil , 1670704491168906, 0
0, gpuUtil , 1670704491335921, 0
0, gpuUtil , 1670704491502935, 0
0, gpuUtil , 1670704491669947, 0
0, encUtil , 1670704490834904, 0
0, encUtil , 1670704491001895, 0
0, encUtil , 1670704491168906, 0
0, encUtil , 1670704491335921, 0
0, encUtil , 1670704491502935, 0
0, encUtil , 1670704491669947, 0
0, decUtil , 1670704490834904, 0
0, decUtil , 1670704491001895, 0
0, decUtil , 1670704491168906, 0
0, decUtil , 1670704491335921, 0
0, decUtil , 1670704491502935, 0
0, decUtil , 1670704491669947, 0
0, violPwr , 1670704491757060, 0
0, violThm , 1670704491757503, 0
0, temp    , 1670704492763844, 33
0, memUtil , 1670704491836959, 0
0, memUtil , 1670704492003972, 0
0, memUtil , 1670704492171006, 0
0, memUtil , 1670704492337995, 0
0, memUtil , 1670704492505011, 0
0, memUtil , 1670704492672021, 0
0, gpuUtil , 1670704491836959, 0
0, gpuUtil , 1670704492003972, 0
0, gpuUtil , 1670704492171006, 0
0, gpuUtil , 1670704492337995, 0
0, gpuUtil , 1670704492505011, 0
0, gpuUtil , 1670704492672021, 0
0, encUtil , 1670704491836959, 0
0, encUtil , 1670704492003972, 0
0, encUtil , 1670704492171006, 0
0, encUtil , 1670704492337995, 0
0, encUtil , 1670704492505011, 0
0, encUtil , 1670704492672021, 0
0, decUtil , 1670704491836959, 0
0, decUtil , 1670704492003972, 0
0, decUtil , 1670704492171006, 0
0, decUtil , 1670704492337995, 0
0, decUtil , 1670704492505011, 0
0, decUtil , 1670704492672021, 0
0, violPwr , 1670704492768950, 0
0, violThm , 1670704492769077, 0
0, temp    , 1670704493776090, 33
0, memUtil , 1670704492839036, 0
0, memUtil , 1670704493006049, 0
0, memUtil , 1670704493173060, 0
0, memUtil , 1670704493340073, 0
0, memUtil , 1670704493507112, 0
0, memUtil , 1670704493674098, 0
0, gpuUtil , 1670704492839036, 0
0, gpuUtil , 1670704493006049, 0
0, gpuUtil , 1670704493173060, 0
0, gpuUtil , 1670704493340073, 0
0, gpuUtil , 1670704493507112, 0
0, gpuUtil , 1670704493674098, 0
0, encUtil , 1670704492839036, 0
0, encUtil , 1670704493006049, 0
0, encUtil , 1670704493173060, 0
0, encUtil , 1670704493340073, 0
0, encUtil , 1670704493507112, 0
0, encUtil , 1670704493674098, 0
0, decUtil , 1670704492839036, 0
0, decUtil , 1670704493006049, 0
0, decUtil , 1670704493173060, 0
0, decUtil , 1670704493340073, 0
0, decUtil , 1670704493507112, 0
0, decUtil , 1670704493674098, 0
0, violPwr , 1670704493781456, 0
0, violThm , 1670704493781401, 0
0, temp    , 1670704494787550, 33
0, memUtil , 1670704494509165, 0
0, memUtil , 1670704494676175, 0
0, memUtil , 1670704493841114, 0
0, memUtil , 1670704494008127, 0
0, memUtil , 1670704494175137, 0
0, gpuUtil , 1670704494509165, 0
0, gpuUtil , 1670704494676175, 0
0, gpuUtil , 1670704493841114, 0
0, gpuUtil , 1670704494008127, 0
0, gpuUtil , 1670704494175137, 0
0, encUtil , 1670704494509165, 0
0, encUtil , 1670704494676175, 0
0, encUtil , 1670704493841114, 0
0, encUtil , 1670704494008127, 0
0, encUtil , 1670704494175137, 0
0, decUtil , 1670704494509165, 0
0, decUtil , 1670704494676175, 0
0, decUtil , 1670704493841114, 0
0, decUtil , 1670704494008127, 0
0, decUtil , 1670704494175137, 0
0, violPwr , 1670704494793142, 0
0, violThm , 1670704494792910, 0
0, pwrDraw , 1670704495057350, 28
0, temp    , 1670704495799360, 33
0, memUtil , 1670704494509165, 0
