0, temp    , 1670704720801866, 38
0, memUtil , 1670704719956437, 0
0, memUtil , 1670704720123415, 0
0, memUtil , 1670704720290390, 0
0, memUtil , 1670704720457369, 0
0, memUtil , 1670704720624368, 0
0, memUtil , 1670704720791324, 0
0, gpuUtil , 1670704719956437, 0
0, gpuUtil , 1670704720123415, 0
0, gpuUtil , 1670704720290390, 0
0, gpuUtil , 1670704720457369, 0
0, gpuUtil , 1670704720624368, 0
0, gpuUtil , 1670704720791324, 0
0, encUtil , 1670704719956437, 0
0, encUtil , 1670704720123415, 0
0, encUtil , 1670704720290390, 0
0, encUtil , 1670704720457369, 0
0, encUtil , 1670704720624368, 0
0, encUtil , 1670704720791324, 0
0, decUtil , 1670704719956437, 0
0, decUtil , 1670704720123415, 0
0, decUtil , 1670704720290390, 0
0, decUtil , 1670704720457369, 0
0, decUtil , 1670704720624368, 0
0, decUtil , 1670704720791324, 0
0, violPwr , 1670704720806985, 0
0, violThm , 1670704720807429, 0
0, pwrDraw , 1670704721568455, 28
0, temp    , 1670704721808792, 38
0, memUtil , 1670704720958301, 0
0, memUtil , 1670704721125278, 0
0, memUtil , 1670704721292253, 0
0, memUtil , 1670704721459233, 0
0, memUtil , 1670704721626241, 0
0, memUtil , 1670704721793256, 0
0, gpuUtil , 1670704720958301, 0
0, gpuUtil , 1670704721125278, 0
0, gpuUtil , 1670704721292253, 0
0, gpuUtil , 1670704721459233, 0
0, gpuUtil , 1670704721626241, 0
0, gpuUtil , 1670704721793256, 0
0, encUtil , 1670704720958301, 0
0, encUtil , 1670704721125278, 0
0, encUtil , 1670704721292253, 0
0, encUtil , 1670704721459233, 0
0, encUtil , 1670704721626241, 0
0, encUtil , 1670704721793256, 0
0, decUtil , 1670704720958301, 0
0, decUtil , 1670704721125278, 0
0, decUtil , 1670704721292253, 0
0, decUtil , 1670704721459233, 0
0, decUtil , 1670704721626241, 0
0, decUtil , 1670704721793256, 0
0, violPwr , 1670704721813684, 0
0, violThm , 1670704721814032, 0
0, temp    , 1670704722823271, 38
0, memUtil , 1670704721960249, 0
0, memUtil , 1670704722127203, 0
0, memUtil , 1670704722294178, 0
0, memUtil , 1670704722461158, 0
0, memUtil , 1670704722628133, 0
0, memUtil , 1670704722795110, 0
0, gpuUtil , 1670704721960249, 0
0, gpuUtil , 1670704722127203, 0
0, gpuUtil , 1670704722294178, 0
0, gpuUtil , 1670704722461158, 0
0, gpuUtil , 1670704722628133, 0
0, gpuUtil , 1670704722795110, 0
0, encUtil , 1670704721960249, 0
0, encUtil , 1670704722127203, 0
0, encUtil , 1670704722294178, 0
0, encUtil , 1670704722461158, 0
0, encUtil , 1670704722628133, 0
0, encUtil , 1670704722795110, 0
0, decUtil , 1670704721960249, 0
0, decUtil , 1670704722127203, 0
0, decUtil , 1670704722294178, 0
0, decUtil , 1670704722461158, 0
0, decUtil , 1670704722628133, 0
0, decUtil , 1670704722795110, 0
0, violPwr , 1670704722828174, 0
0, violThm , 1670704722828546, 0
0, temp    , 1670704723830417, 38
0, memUtil , 1670704722962090, 0
0, memUtil , 1670704723129067, 0
0, memUtil , 1670704723296069, 0
0, memUtil , 1670704723463022, 0
0, memUtil , 1670704723629998, 0
0, memUtil , 1670704723796975, 0
0, gpuUtil , 1670704722962090, 0
0, gpuUtil , 1670704723129067, 0
0, gpuUtil , 1670704723296069, 0
0, gpuUtil , 1670704723463022, 0
0, gpuUtil , 1670704723629998, 0
0, gpuUtil , 1670704723796975, 0
0, encUtil , 1670704722962090, 0
0, encUtil , 1670704723129067, 0
0, encUtil , 1670704723296069, 0
0, encUtil , 1670704723463022, 0
0, encUtil , 1670704723629998, 0
0, encUtil , 1670704723796975, 0
0, decUtil , 1670704722962090, 0
0, decUtil , 1670704723129067, 0
0, decUtil , 1670704723296069, 0
0, decUtil , 1670704723463022, 0
0, decUtil , 1670704723629998, 0
0, decUtil , 1670704723796975, 0
0, violPwr , 1670704723835415, 0
0, violThm , 1670704723835829, 0
0, temp    , 1670704724837731, 38
0, memUtil , 1670704723963955, 0
0, memUtil , 1670704724130932, 0
0, memUtil , 1670704724297910, 0
0, memUtil , 1670704724464887, 0
0, memUtil , 1670704724631888, 0
0, memUtil , 1670704724798842, 0
0, gpuUtil , 1670704723963955, 0
0, gpuUtil , 1670704724130932, 0
0, gpuUtil , 1670704724297910, 0
0, gpuUtil , 1670704724464887, 0
0, gpuUtil , 1670704724631888, 0
0, gpuUtil , 1670704724798842, 0
0, encUtil , 1670704723963955, 0
0, encUtil , 1670704724130932, 0
0, encUtil , 1670704724297910, 0
0, encUtil , 1670704724464887, 0
0, encUtil , 1670704724631888, 0
0, encUtil , 1670704724798842, 0
0, decUtil , 1670704723963955, 0
0, decUtil , 1670704724130932, 0
0, decUtil , 1670704724297910, 0
0, decUtil , 1670704724464887, 0
0, decUtil , 1670704724631888, 0
0, decUtil , 1670704724798842, 0
0, violPwr , 1670704724842671, 0
0, violThm , 1670704724843108, 0
0, temp    , 1670704725844962, 38
0, memUtil , 1670704724798958, 0
0, memUtil , 1670704724965940, 0
0, memUtil , 1670704725132923, 0
0, memUtil , 1670704725299905, 0
